Oyuncu_ID,Date,Yaş_t1,MP_t1,DK_t1,GLS_t1,AST_t1,ASR_t1,TOS_t1,SOT_t1,BCM_t1,KEYP_t1,BCC_t1,SDR_t1,APS_t1,APS%_t1,ALB_t1,LBA%_t1,ACR_t1,CA%_t1,CLS_t1,YC_t1,RC_t1,ELTG_t1,DRP_t1,TACK_t1,INT_t1,BLS_t1,ADW_t1,xG_t1,xA_t1,GI_t1,XGI_t1,Lig_Donusturulmus_Bundesliga_t1,Lig_Donusturulmus_CONMEBOL Libertadores_t1,Lig_Donusturulmus_CONMEBOL Sudamericana_t1,Lig_Donusturulmus_Championship_t1,Lig_Donusturulmus_Eredivisie_t1,Lig_Donusturulmus_FIFA Club World Cup_t1,Lig_Donusturulmus_LaLiga_t1,Lig_Donusturulmus_Ligue 1_t1,Lig_Donusturulmus_Other_Domestic_t1,Lig_Donusturulmus_Other_International_t1,Lig_Donusturulmus_Premier League_t1,Lig_Donusturulmus_Serie A_t1,Lig_Donusturulmus_UEFA Champions League_t1,Lig_Donusturulmus_UEFA Conference League_t1,Lig_Donusturulmus_UEFA Europa League_t1,Lig_Donusturulmus_UEFA Super Cup_t1,Kategori_Domestic leagues_t1,Kategori_International competitions_t1,Mevki_D_t1,Mevki_F_t1,Mevki_OS_t1,Bonservis_t1,Sezon_t1,Yaş_t2,MP_t2,DK_t2,GLS_t2,AST_t2,ASR_t2,TOS_t2,SOT_t2,BCM_t2,KEYP_t2,BCC_t2,SDR_t2,APS_t2,APS%_t2,ALB_t2,LBA%_t2,ACR_t2,CA%_t2,CLS_t2,YC_t2,RC_t2,ELTG_t2,DRP_t2,TACK_t2,INT_t2,BLS_t2,ADW_t2,xG_t2,xA_t2,GI_t2,XGI_t2,Lig_Donusturulmus_Bundesliga_t2,Lig_Donusturulmus_CONMEBOL Libertadores_t2,Lig_Donusturulmus_CONMEBOL Sudamericana_t2,Lig_Donusturulmus_Championship_t2,Lig_Donusturulmus_Eredivisie_t2,Lig_Donusturulmus_FIFA Club World Cup_t2,Lig_Donusturulmus_LaLiga_t2,Lig_Donusturulmus_Ligue 1_t2,Lig_Donusturulmus_Other_Domestic_t2,Lig_Donusturulmus_Other_International_t2,Lig_Donusturulmus_Premier League_t2,Lig_Donusturulmus_Serie A_t2,Lig_Donusturulmus_UEFA Champions League_t2,Lig_Donusturulmus_UEFA Conference League_t2,Lig_Donusturulmus_UEFA Europa League_t2,Lig_Donusturulmus_UEFA Super Cup_t2,Kategori_Domestic leagues_t2,Kategori_International competitions_t2,Mevki_D_t2,Mevki_F_t2,Mevki_OS_t2,Bonservis_t2,Sezon_t2,Yaş_t3,MP_t3,DK_t3,GLS_t3,AST_t3,ASR_t3,TOS_t3,SOT_t3,BCM_t3,KEYP_t3,BCC_t3,SDR_t3,APS_t3,APS%_t3,ALB_t3,LBA%_t3,ACR_t3,CA%_t3,CLS_t3,YC_t3,RC_t3,ELTG_t3,DRP_t3,TACK_t3,INT_t3,BLS_t3,ADW_t3,xG_t3,xA_t3,GI_t3,XGI_t3,Lig_Donusturulmus_Bundesliga_t3,Lig_Donusturulmus_CONMEBOL Libertadores_t3,Lig_Donusturulmus_CONMEBOL Sudamericana_t3,Lig_Donusturulmus_Championship_t3,Lig_Donusturulmus_Eredivisie_t3,Lig_Donusturulmus_FIFA Club World Cup_t3,Lig_Donusturulmus_LaLiga_t3,Lig_Donusturulmus_Ligue 1_t3,Lig_Donusturulmus_Other_Domestic_t3,Lig_Donusturulmus_Other_International_t3,Lig_Donusturulmus_Premier League_t3,Lig_Donusturulmus_Serie A_t3,Lig_Donusturulmus_UEFA Champions League_t3,Lig_Donusturulmus_UEFA Conference League_t3,Lig_Donusturulmus_UEFA Europa League_t3,Lig_Donusturulmus_UEFA Super Cup_t3,Kategori_Domestic leagues_t3,Kategori_International competitions_t3,Mevki_D_t3,Mevki_F_t3,Mevki_OS_t3,Bonservis_t3,Sezon_t3,Yaş_t4,MP_t4,DK_t4,GLS_t4,AST_t4,ASR_t4,TOS_t4,SOT_t4,BCM_t4,KEYP_t4,BCC_t4,SDR_t4,APS_t4,APS%_t4,ALB_t4,LBA%_t4,ACR_t4,CA%_t4,CLS_t4,YC_t4,RC_t4,ELTG_t4,DRP_t4,TACK_t4,INT_t4,BLS_t4,ADW_t4,xG_t4,xA_t4,GI_t4,XGI_t4,Lig_Donusturulmus_Bundesliga_t4,Lig_Donusturulmus_CONMEBOL Libertadores_t4,Lig_Donusturulmus_CONMEBOL Sudamericana_t4,Lig_Donusturulmus_Championship_t4,Lig_Donusturulmus_Eredivisie_t4,Lig_Donusturulmus_FIFA Club World Cup_t4,Lig_Donusturulmus_LaLiga_t4,Lig_Donusturulmus_Ligue 1_t4,Lig_Donusturulmus_Other_Domestic_t4,Lig_Donusturulmus_Other_International_t4,Lig_Donusturulmus_Premier League_t4,Lig_Donusturulmus_Serie A_t4,Lig_Donusturulmus_UEFA Champions League_t4,Lig_Donusturulmus_UEFA Conference League_t4,Lig_Donusturulmus_UEFA Europa League_t4,Lig_Donusturulmus_UEFA Super Cup_t4,Kategori_Domestic leagues_t4,Kategori_International competitions_t4,Mevki_D_t4,Mevki_F_t4,Mevki_OS_t4,Bonservis_t4,Sezon_t4,Yaş_t5,MP_t5,DK_t5,GLS_t5,AST_t5,ASR_t5,TOS_t5,SOT_t5,BCM_t5,KEYP_t5,BCC_t5,SDR_t5,APS_t5,APS%_t5,ALB_t5,LBA%_t5,ACR_t5,CA%_t5,CLS_t5,YC_t5,RC_t5,ELTG_t5,DRP_t5,TACK_t5,INT_t5,BLS_t5,ADW_t5,xG_t5,xA_t5,GI_t5,XGI_t5,Lig_Donusturulmus_Bundesliga_t5,Lig_Donusturulmus_CONMEBOL Libertadores_t5,Lig_Donusturulmus_CONMEBOL Sudamericana_t5,Lig_Donusturulmus_Championship_t5,Lig_Donusturulmus_Eredivisie_t5,Lig_Donusturulmus_FIFA Club World Cup_t5,Lig_Donusturulmus_LaLiga_t5,Lig_Donusturulmus_Ligue 1_t5,Lig_Donusturulmus_Other_Domestic_t5,Lig_Donusturulmus_Other_International_t5,Lig_Donusturulmus_Premier League_t5,Lig_Donusturulmus_Serie A_t5,Lig_Donusturulmus_UEFA Champions League_t5,Lig_Donusturulmus_UEFA Conference League_t5,Lig_Donusturulmus_UEFA Europa League_t5,Lig_Donusturulmus_UEFA Super Cup_t5,Kategori_Domestic leagues_t5,Kategori_International competitions_t5,Mevki_D_t5,Mevki_F_t5,Mevki_OS_t5,Sezon_t5,target
92,2024,26,16,1290,1,0,6.62,7.0,3.0,0,6,1,3,254.0,77.2,10.0,33.3,1.0,5.0,2,4,0,1,13,19,15,3.0,26.0,0.77,0.7,1.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3500000.0,2020,27,20,1635,0,1,6.83,6.0,2.0,0,6,1,2,341.0,74.9,19.0,32.2,3.0,16.7,5,5,0,0,9,37,25,1.0,22.0,0.77,0.7,1.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5000000.0,2021,28,1,1,0,0,6.88,10.0,3.0,0,0,0,0,433.0,73.3,12.0,22.2,3.0,14.3,0,0,0,0,0,0,0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3000000.0,2022,29,17,926,0,0,6.74,4.0,0.0,0,9,2,3,433.0,85.1,6.0,23.1,8.0,47.1,2,2,0,0,13,21,9,2.0,13.0,0.21,0.76,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2500000.0,2023,30,12,349,0,0,6.63,1.0,0.0,0,1,0,0,111.0,79.3,3.0,30.0,1.0,50.0,0,2,0,0,1,4,2,1.0,8.0,0.03,0.03,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2024,2000000.0
93,2019,18,3,28,0,0,6.7,22.5,8.5,0,1,1,1,14.0,77.8,1.0,100.0,3.5,25.0,0,0,0,0,0,1,1,5.0,13.0,0.78,2.02,0.0,2.855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4000000.0,2018,18,4,265,2,0,7.1,9.0,3.0,1,3,0,7,79.0,81.4,0.0,62.5,1.0,25.0,2,0,0,0,1,2,4,2.0,1.0,0.48,0.4649999999999999,2.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4000000.0,2018,19,2,97,0,0,6.5,24.0,7.0,0,0,0,2,30.0,85.7,0.0,55.6,0.0,24.1,0,0,0,0,2,1,1,7.0,12.0,1.9,1.63,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2700000.0,2019,19,19,1179,2,2,6.89,28.0,10.0,0,28,4,28,459.0,86.6,11.0,73.3,9.0,27.3,2,1,0,0,13,6,11,8.0,4.0,4.2,3.815,4.0,7.295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3000000.0,2019,19,3,235,0,0,6.57,5.0,2.0,2,3,1,4,74.0,83.1,1.0,33.3,3.0,60.0,0,0,0,0,6,6,1,2.0,4.0,0.48,0.4649999999999999,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2019,2700000.0
93,2020,18,4,265,2,0,7.1,9.0,3.0,1,3,0,7,79.0,81.4,0.0,62.5,1.0,25.0,2,0,0,0,1,2,4,2.0,1.0,0.48,0.4649999999999999,2.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4000000.0,2018,19,2,97,0,0,6.5,24.0,7.0,0,0,0,2,30.0,85.7,0.0,55.6,0.0,24.1,0,0,0,0,2,1,1,7.0,12.0,1.9,1.63,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2700000.0,2019,19,19,1179,2,2,6.89,28.0,10.0,0,28,4,28,459.0,86.6,11.0,73.3,9.0,27.3,2,1,0,0,13,6,11,8.0,4.0,4.2,3.815,4.0,7.295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3000000.0,2019,19,3,235,0,0,6.57,5.0,2.0,2,3,1,4,74.0,83.1,1.0,33.3,3.0,60.0,0,0,0,0,6,6,1,2.0,4.0,0.48,0.4649999999999999,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2700000.0,2019,20,20,1448,2,4,6.89,13.0,6.0,1,27,4,10,644.0,88.7,10.0,58.8,2.0,11.8,2,0,0,0,11,14,10,3.0,4.0,1.9,1.63,6.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2020,18000000.0
93,2020,19,2,97,0,0,6.5,24.0,7.0,0,0,0,2,30.0,85.7,0.0,55.6,0.0,24.1,0,0,0,0,2,1,1,7.0,12.0,1.9,1.63,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2700000.0,2019,19,19,1179,2,2,6.89,28.0,10.0,0,28,4,28,459.0,86.6,11.0,73.3,9.0,27.3,2,1,0,0,13,6,11,8.0,4.0,4.2,3.815,4.0,7.295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3000000.0,2019,19,3,235,0,0,6.57,5.0,2.0,2,3,1,4,74.0,83.1,1.0,33.3,3.0,60.0,0,0,0,0,6,6,1,2.0,4.0,0.48,0.4649999999999999,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2700000.0,2019,20,20,1448,2,4,6.89,13.0,6.0,1,27,4,10,644.0,88.7,10.0,58.8,2.0,11.8,2,0,0,0,11,14,10,3.0,4.0,1.9,1.63,6.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18000000.0,2020,20,11,682,1,3,6.78,9.0,2.0,1,9,3,14,225.0,86.2,5.0,83.3,2.0,22.2,1,0,0,0,3,7,8,6.0,4.0,0.48,0.4649999999999999,4.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2020,18000000.0
93,2021,19,19,1179,2,2,6.89,28.0,10.0,0,28,4,28,459.0,86.6,11.0,73.3,9.0,27.3,2,1,0,0,13,6,11,8.0,4.0,4.2,3.815,4.0,7.295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3000000.0,2019,19,3,235,0,0,6.57,5.0,2.0,2,3,1,4,74.0,83.1,1.0,33.3,3.0,60.0,0,0,0,0,6,6,1,2.0,4.0,0.48,0.4649999999999999,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2700000.0,2019,20,20,1448,2,4,6.89,13.0,6.0,1,27,4,10,644.0,88.7,10.0,58.8,2.0,11.8,2,0,0,0,11,14,10,3.0,4.0,1.9,1.63,6.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18000000.0,2020,20,11,682,1,3,6.78,9.0,2.0,1,9,3,14,225.0,86.2,5.0,83.3,2.0,22.2,1,0,0,0,3,7,8,6.0,4.0,0.48,0.4649999999999999,4.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,18000000.0,2020,21,33,1926,10,2,6.92,40.0,23.0,5,30,3,32,670.0,87.4,13.0,59.1,5.0,11.1,3,1,0,0,16,14,15,9.0,7.0,1.9,1.63,12.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2021,40000000.0
93,2022,19,3,235,0,0,6.57,5.0,2.0,2,3,1,4,74.0,83.1,1.0,33.3,3.0,60.0,0,0,0,0,6,6,1,2.0,4.0,0.48,0.4649999999999999,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2700000.0,2019,20,20,1448,2,4,6.89,13.0,6.0,1,27,4,10,644.0,88.7,10.0,58.8,2.0,11.8,2,0,0,0,11,14,10,3.0,4.0,1.9,1.63,6.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18000000.0,2020,20,11,682,1,3,6.78,9.0,2.0,1,9,3,14,225.0,86.2,5.0,83.3,2.0,22.2,1,0,0,0,3,7,8,6.0,4.0,0.48,0.4649999999999999,4.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,18000000.0,2020,21,33,1926,10,2,6.92,40.0,23.0,5,30,3,32,670.0,87.4,13.0,59.1,5.0,11.1,3,1,0,0,16,14,15,9.0,7.0,1.9,1.63,12.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40000000.0,2021,22,12,179,0,2,6.58,4.0,1.0,0,6,2,2,73.0,91.3,3.0,100.0,1.0,20.0,0,0,0,0,2,1,0,2.0,12.0,0.27,0.55,2.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2022,35000000.0
93,2022,20,20,1448,2,4,6.89,13.0,6.0,1,27,4,10,644.0,88.7,10.0,58.8,2.0,11.8,2,0,0,0,11,14,10,3.0,4.0,1.9,1.63,6.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18000000.0,2020,20,11,682,1,3,6.78,9.0,2.0,1,9,3,14,225.0,86.2,5.0,83.3,2.0,22.2,1,0,0,0,3,7,8,6.0,4.0,0.48,0.4649999999999999,4.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,18000000.0,2020,21,33,1926,10,2,6.92,40.0,23.0,5,30,3,32,670.0,87.4,13.0,59.1,5.0,11.1,3,1,0,0,16,14,15,9.0,7.0,1.9,1.63,12.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40000000.0,2021,22,12,179,0,2,6.58,4.0,1.0,0,6,2,2,73.0,91.3,3.0,100.0,1.0,20.0,0,0,0,0,2,1,0,2.0,12.0,0.27,0.55,2.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35000000.0,2022,22,1,19,0,0,6.5,7.0,2.0,0,0,0,1,11.0,91.7,7.0,62.5,0.0,27.8,0,0,0,0,1,0,0,2.0,4.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2022,35000000.0
93,2023,20,11,682,1,3,6.78,9.0,2.0,1,9,3,14,225.0,86.2,5.0,83.3,2.0,22.2,1,0,0,0,3,7,8,6.0,4.0,0.48,0.4649999999999999,4.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,18000000.0,2020,21,33,1926,10,2,6.92,40.0,23.0,5,30,3,32,670.0,87.4,13.0,59.1,5.0,11.1,3,1,0,0,16,14,15,9.0,7.0,1.9,1.63,12.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40000000.0,2021,22,12,179,0,2,6.58,4.0,1.0,0,6,2,2,73.0,91.3,3.0,100.0,1.0,20.0,0,0,0,0,2,1,0,2.0,12.0,0.27,0.55,2.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35000000.0,2022,22,1,19,0,0,6.5,7.0,2.0,0,0,0,1,11.0,91.7,7.0,62.5,0.0,27.8,0,0,0,0,1,0,0,2.0,4.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,35000000.0,2022,23,13,363,0,1,6.79,15.0,7.0,1,4,0,3,187.0,88.6,1.0,33.3,0.0,24.1,0,0,0,0,2,4,3,4.0,3.0,1.98,0.42,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2023,22000000.0
93,2023,21,33,1926,10,2,6.92,40.0,23.0,5,30,3,32,670.0,87.4,13.0,59.1,5.0,11.1,3,1,0,0,16,14,15,9.0,7.0,1.9,1.63,12.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40000000.0,2021,22,12,179,0,2,6.58,4.0,1.0,0,6,2,2,73.0,91.3,3.0,100.0,1.0,20.0,0,0,0,0,2,1,0,2.0,12.0,0.27,0.55,2.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35000000.0,2022,22,1,19,0,0,6.5,7.0,2.0,0,0,0,1,11.0,91.7,7.0,62.5,0.0,27.8,0,0,0,0,1,0,0,2.0,4.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,35000000.0,2022,23,13,363,0,1,6.79,15.0,7.0,1,4,0,3,187.0,88.6,1.0,33.3,0.0,24.1,0,0,0,0,2,4,3,4.0,3.0,1.98,0.42,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22000000.0,2023,23,3,49,0,0,6.87,3.0,1.0,0,2,0,0,34.0,87.2,1.0,100.0,2.0,27.8,0,0,0,0,1,1,1,2.0,3.0,0.16,0.1,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2023,22000000.0
93,2024,22,12,179,0,2,6.58,4.0,1.0,0,6,2,2,73.0,91.3,3.0,100.0,1.0,20.0,0,0,0,0,2,1,0,2.0,12.0,0.27,0.55,2.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35000000.0,2022,22,1,19,0,0,6.5,7.0,2.0,0,0,0,1,11.0,91.7,7.0,62.5,0.0,27.8,0,0,0,0,1,0,0,2.0,4.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,35000000.0,2022,23,13,363,0,1,6.79,15.0,7.0,1,4,0,3,187.0,88.6,1.0,33.3,0.0,24.1,0,0,0,0,2,4,3,4.0,3.0,1.98,0.42,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22000000.0,2023,23,3,49,0,0,6.87,3.0,1.0,0,2,0,0,34.0,87.2,1.0,100.0,2.0,27.8,0,0,0,0,1,1,1,2.0,3.0,0.16,0.1,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22000000.0,2023,24,34,2061,6,3,6.92,37.0,11.0,2,24,2,16,914.0,91.3,16.0,69.6,5.0,31.3,0,3,0,0,16,31,11,13.0,6.0,4.54,2.04,9.0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2024,30000000.0
94,2024,23,23,1986,1,0,6.79,11.0,2.0,0,12,2,15,949.0,82.7,70.0,50.7,2.0,16.7,4,3,2,0,23,42,60,4.0,38.0,1.05,0.85,1.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1200000.0,2020,24,33,2885,5,0,7.09,31.0,8.0,1,12,0,16,1389.0,84.2,146.0,56.4,0.0,16.7,3,9,0,0,19,72,43,8.0,44.0,1.05,0.85,5.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2500000.0,2021,25,29,2389,0,3,6.96,22.0,4.0,1,13,5,8,1276.0,86.0,108.0,56.3,1.0,50.0,7,5,3,0,23,71,32,2.0,60.0,1.7,1.7,3.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6000000.0,2022,26,32,2597,1,1,7.14,32.0,7.0,2,12,2,15,1552.0,87.2,139.0,57.7,3.0,50.0,7,1,0,0,20,65,55,10.0,45.0,2.34,1.62,2.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9000000.0,2023,27,16,1411,1,0,7.06,7.0,2.0,0,4,0,10,855.0,85.8,76.0,51.7,0.0,23.15,4,3,0,0,7,30,12,1.0,26.0,0.85,0.32,1.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2024,20000000.0
